1.273437500000000000e+01,1.400000000000000000e+01,1.418212890625000000e+01,1.400000000000000000e+01,1.400000000000000000e+01,1.200019999999999953e+01,1.325000000000000000e+01,1.325000000000000000e+01,1.407324218750000000e+01,1.400000000000000000e+01,1.376562500000000000e+01,1.418212890625000000e+01,1.400000000000000000e+01,1.400000000000000000e+01,1.400000000000000000e+01
1.337765502929687500e+01,1.400000000000000000e+01,1.463650512695312500e+01,1.400000000000000000e+01,1.400000000000000000e+01,9.000499999999998835e+00,1.435047912597656250e+01,1.374749755859375000e+01,1.485183715820312500e+01,1.400000000000000000e+01,1.423437500000000000e+01,1.485183715820312500e+01,1.435047912597656250e+01,1.400000000000000000e+01,1.400000000000000000e+01
1.437765502929687500e+01,1.400000000000000000e+01,1.488650512695312500e+01,1.400000000000000000e+01,1.400000000000000000e+01,9.000699980000000267e+00,1.300000000000000000e+01,1.374749755859375000e+01,1.485183715820312500e+01,1.400000000000000000e+01,1.423437500000000000e+01,1.485183715820312500e+01,1.300000000000000000e+01,1.400000000000000000e+01,1.400000000000000000e+01
1.437765502929687500e+01,1.400000000000000000e+01,1.488650512695312500e+01,1.400000000000000000e+01,1.400000000000000000e+01,9.000899940002000221e+00,1.156124877929687500e+01,1.156124877929687500e+01,1.485183715820312500e+01,1.400000000000000000e+01,1.423437500000000000e+01,1.485183715820312500e+01,1.600000000000000000e+01,1.400000000000000000e+01,1.400000000000000000e+01
1.537765502929687500e+01,1.400000000000000000e+01,1.488650512695312500e+01,1.400000000000000000e+01,1.400000000000000000e+01,1.007015609741210938e+01,1.106124877929687500e+01,1.328062438964843750e+01,1.485183715820312500e+01,1.400000000000000000e+01,1.423437500000000000e+01,1.485183715820312500e+01,1.600000000000000000e+01,1.060557362270355242e+01,1.400000000000000000e+01
1.637765502929687500e+01,1.400000000000000000e+01,1.488650512695312500e+01,1.400000000000000000e+01,1.400000000000000000e+01,9.428126079318481345e+00,1.503062438964843750e+01,1.428062438964843750e+01,1.485183715820312500e+01,1.400000000000000000e+01,1.423437500000000000e+01,1.485183715820312500e+01,1.503062438964843750e+01,9.405730182068001710e+00,1.400000000000000000e+01
1.570413970947265625e+01,1.400000000000000000e+01,1.488650512695312500e+01,1.400000000000000000e+01,1.400000000000000000e+01,9.759862551771709249e+00,1.299238204956054688e+01,1.628062438964843750e+01,1.485183715820312500e+01,1.400000000000000000e+01,1.423437500000000000e+01,1.485183715820312500e+01,1.299238204956054688e+01,9.760260745357044243e+00,1.400000000000000000e+01
9.723260879516601562e+00,1.400000000000000000e+01,1.488650512695312500e+01,1.405859375000000000e+01,1.400000000000000000e+01,9.654067411800333787e+00,9.723260879516601562e+00,1.628062438964843750e+01,1.485183715820312500e+01,1.400000000000000000e+01,1.405859375000000000e+01,1.485183715820312500e+01,1.299238204956054688e+01,9.651995289391500421e+00,1.193842292004981687e+01
7.840083410490325200e+00,1.400000000000000000e+01,1.488650512695312500e+01,1.405859375000000000e+01,1.189305261640483558e+01,9.561641350186210531e+00,1.191076087951660156e+01,1.516960906982421875e+01,1.485183715820312500e+01,1.400000000000000000e+01,1.516960906982421875e+01,1.485183715820312500e+01,1.699238204956054688e+01,9.562022806875921432e+00,1.193842292004981687e+01
8.095495215602879213e+00,1.400000000000000000e+01,1.488650512695312500e+01,1.405859375000000000e+01,1.318088724570241688e+01,7.845974606883940439e+00,1.791076087951660156e+01,1.516960906982421875e+01,1.501072311401367188e+01,1.318088724570241688e+01,1.501072311401367188e+01,1.485183715820312500e+01,1.899238204956054688e+01,7.836822811468354466e+00,1.193842292004981687e+01
