1.400000000000000000e+01,1.244162809528825697e+01,1.396484726562500178e+01,1.400000000000000000e+01,1.398242363281249823e+01,1.400000000000000000e+01,1.269937863319347393e+01,1.210556095316290381e+01,1.400000000000000000e+01,1.398242363281249823e+01,1.395312968749999882e+01,1.400000000000000000e+01,1.232653563060443247e+01,1.400000000000000000e+01,1.400000000000000000e+01
1.400000000000000000e+01,1.211079571348335548e+01,1.397363544921875089e+01,1.400000000000000000e+01,1.397802954101562634e+01,1.400000000000000000e+01,1.164338105635474463e+01,1.150460210010348305e+01,1.259753873587251505e+01,1.397802954101562634e+01,1.395312968749999882e+01,1.400000000000000000e+01,1.205126531094620113e+01,1.400000000000000000e+01,1.400000000000000000e+01
1.400000000000000000e+01,1.248237704073679311e+01,1.398681772460937367e+01,1.400000000000000000e+01,1.396557961425781080e+01,1.400000000000000000e+01,1.244117855965262009e+01,1.257262648924337611e+01,1.226891360239097395e+01,1.245758870455477130e+01,1.396557961425781080e+01,1.398681772460937367e+01,1.226891360239097395e+01,1.270378891558165257e+01,1.400000000000000000e+01
1.400000000000000000e+01,1.251393626098487921e+01,1.397619866943359490e+01,1.398278980712890807e+01,1.397619866943359490e+01,1.400000000000000000e+01,1.250526447018974885e+01,1.250171205531248830e+01,1.226891360239097395e+01,1.250171205531248830e+01,1.398278980712890807e+01,1.398681772460937367e+01,1.226891360239097395e+01,1.270378891558165257e+01,1.400000000000000000e+01
1.400000000000000000e+01,1.251393626098487921e+01,1.397619866943359490e+01,1.398278980712890807e+01,1.305720136307757961e+01,1.400000000000000000e+01,1.296542763333936499e+01,1.250171205531248830e+01,1.226891360239097395e+01,1.250171205531248830e+01,1.398278980712890807e+01,1.398681772460937367e+01,1.226891360239097395e+01,1.270378891558165257e+01,1.400000000000000000e+01
1.400000000000000000e+01,1.239142493168792569e+01,1.397619866943359490e+01,1.398278980712890807e+01,1.299632477438709444e+01,1.400000000000000000e+01,1.299636886567956928e+01,1.260275048544707133e+01,1.239142493168792569e+01,1.250171205531248830e+01,1.398278980712890807e+01,1.398681772460937367e+01,1.226891360239097395e+01,1.260275048544707133e+01,1.400000000000000000e+01
1.400000000000000000e+01,1.239142493168792569e+01,1.342921652177978231e+01,1.398278980712890807e+01,1.097297616558889999e+01,1.361947768118652036e+01,1.064448238997695029e+01,1.260275048544707133e+01,1.239142493168792569e+01,1.342921652177978231e+01,1.398278980712890807e+01,1.398681772460937367e+01,1.226891360239097395e+01,1.330137524272353566e+01,1.330137524272353566e+01
1.319571246584396107e+01,1.239142493168792569e+01,1.370801712319457799e+01,1.398278980712890807e+01,9.079572945085123692e+00,1.352434710148315133e+01,9.066310787570936114e+00,1.295206286408530438e+01,1.319571246584396107e+01,1.352434710148315133e+01,1.152479784232018645e+01,1.370801712319457799e+01,1.226891360239097395e+01,1.295206286408530438e+01,1.330137524272353566e+01
1.319571246584396107e+01,1.239142493168792569e+01,1.370801712319457799e+01,1.398278980712890807e+01,9.647866662807675908e+00,1.352434710148315133e+01,9.605320266091197823e+00,1.295206286408530438e+01,1.319571246584396107e+01,1.352434710148315133e+01,9.708744866021733699e+00,1.370801712319457799e+01,1.226891360239097395e+01,1.295206286408530438e+01,1.330137524272353566e+01
1.319571246584396107e+01,1.239142493168792569e+01,1.370801712319457799e+01,1.398278980712890807e+01,9.651250838156485656e+00,1.352434710148315133e+01,9.650492317386090591e+00,1.295206286408530438e+01,1.319571246584396107e+01,1.361618211233886555e+01,9.651326127232739083e+00,1.361618211233886555e+01,1.226891360239097395e+01,1.295206286408530438e+01,1.330137524272353566e+01
