4.223865267460053730e+01,3.758091720640658195e+01,4.719874310607580270e+01,3.536836329744725305e+01,3.766710624723987166e+01,2.299750029998000400e+01,3.865492810685027081e+01,4.007601585587653403e+01,2.299750029998000400e+01,3.766710624723987166e+01,5.066183794196270185e+01,1.799900004999999936e+01,3.795772869146830431e+01,3.624247596493449919e+01,4.223865267460053730e+01
5.647608566110510253e+01,6.355915182346971193e+01,6.024689445683386424e+01,4.667162378701548420e+01,6.171934243636354722e+01,3.611012991523114835e+01,6.266456022838363538e+01,6.336294148442566154e+01,6.309353504824091630e+01,6.171934243636354722e+01,5.640114816696256383e+01,4.667162378701548420e+01,6.322191544250664919e+01,3.611012991523114835e+01,5.547051438468146500e+01
6.395260144091568577e+01,8.778319308000396859e+01,7.630459395916614085e+01,5.765329764777264643e+01,8.064166551306352915e+01,6.508243981108569187e+01,8.713543916844798787e+01,8.627886553895930888e+01,8.770260461943620101e+01,8.267204780521660723e+01,8.064166551306352915e+01,7.630459395916614085e+01,8.770260461943620101e+01,8.543954940832828981e+01,6.019830799944323019e+01
6.892513053492587005e+01,1.044980474841071327e+02,9.711200951238767232e+01,8.900525691277996998e+01,9.711200951238767232e+01,7.005540384890333883e+01,1.081996508916592319e+02,1.093894620053184497e+02,1.026317391722044476e+02,1.093894620053184497e+02,8.900525691277996998e+01,8.676574387329681315e+01,1.026317391722044476e+02,9.650882253381600151e+01,7.017121411475234538e+01
7.939542201339605754e+01,1.133169714352428770e+02,1.105047892867616639e+02,1.008601198550223472e+02,1.176890169517773899e+02,8.002438215192874793e+01,1.184597223541624373e+02,1.267569141373142827e+02,1.194242784999041476e+02,1.267569141373142827e+02,1.008601198550223472e+02,9.672536892714693124e+01,1.194242784999041476e+02,1.043592291864186734e+02,7.514113437423971220e+01
8.536153078130465133e+01,1.376540749065253522e+02,1.154545467916172186e+02,1.146744989509491859e+02,1.296453540614658664e+02,8.498937681261578803e+01,1.288466848531311371e+02,1.357521826695083291e+02,1.376540749065253522e+02,1.377994969160981213e+02,1.146744989509491859e+02,1.066810149143630326e+02,1.310646222728395855e+02,1.357521826695083291e+02,8.510657057049465379e+01
9.632275743136349888e+01,1.537314081467397386e+02,1.471213540362384720e+02,1.176344510372151007e+02,1.398656058971823768e+02,1.312383515848060256e+02,1.399805738476548242e+02,1.407698751753084991e+02,1.537314081467397386e+02,1.471213540362384720e+02,1.176344510372151007e+02,1.116331838240705849e+02,1.359107993416142790e+02,1.398493796800729854e+02,1.398493796800729854e+02
1.443849856154407689e+02,1.635547295809581954e+02,1.543270425922967490e+02,1.251077084436520153e+02,1.473247816293487631e+02,1.592622200701982536e+02,1.475598146782920708e+02,1.588804720596860705e+02,1.443849856154407689e+02,1.592622200701982536e+02,1.363201281848159283e+02,1.543270425922967490e+02,1.467536723560728831e+02,1.588804720596860705e+02,1.475464226423218292e+02
1.625097480082731067e+02,1.733968014043608434e+02,1.626331638257650525e+02,1.250529651492100101e+02,1.586740257981601303e+02,1.691242171028941925e+02,1.593677626440999404e+02,1.754800793127752456e+02,1.625097480082731067e+02,1.691242171028941925e+02,1.588614209162459474e+02,1.626331638257650525e+02,1.546854089839216044e+02,1.754800793127752456e+02,1.574756634342475365e+02
1.723658009233380994e+02,1.833141193417149566e+02,1.748624406479341076e+02,1.249969498708114486e+02,1.712480173640603311e+02,1.840139616319289075e+02,1.719990539984796953e+02,1.872002850996626080e+02,1.723658009233380994e+02,1.926314893201735288e+02,1.711288603960690864e+02,1.926314893201735288e+02,1.606140803265817567e+02,1.872002850996626080e+02,1.624019401986471109e+02
1.917073518924561597e+02,1.892274793417759327e+02,1.797052567437777100e+02,1.249409625944511220e+02,1.819521518879173811e+02,1.939259720507790803e+02,1.830226316719364092e+02,2.115700843570254790e+02,1.917073518924561597e+02,2.115700843570254790e+02,1.818154319621203001e+02,2.001409313012599966e+02,1.665389880963604412e+02,2.030764794870171102e+02,1.723237547171978576e+02
2.045325206690485800e+02,1.991363837230408080e+02,1.875235101872674193e+02,1.248850033061308125e+02,1.960825139273128741e+02,1.988345272055416899e+02,1.951433939862728835e+02,2.252592901608369402e+02,2.045325206690485800e+02,2.252592901608369402e+02,1.933916037123818228e+02,2.100438800977811979e+02,1.770873578134018373e+02,2.129789605530008885e+02,1.822416090706015837e+02
2.233435694273133265e+02,2.040418342929514210e+02,1.955387548249313454e+02,1.248290719918592941e+02,2.020059073014484170e+02,2.087391288235134255e+02,2.050385259812309187e+02,2.375584631109996394e+02,2.233435694273133265e+02,2.375584631109996394e+02,1.975966813283613703e+02,2.199428781601299931e+02,1.818181355414199913e+02,2.188781910686307697e+02,1.871555053385298208e+02
2.341396146694928859e+02,2.139428330280280477e+02,2.177308863522503657e+02,1.247731686376523328e+02,2.177308863522503657e+02,2.136397789810522454e+02,2.106217279698469440e+02,2.515909703789907326e+02,2.341396146694928859e+02,2.515909703789907326e+02,2.004008352224510077e+02,2.248379275632634062e+02,1.914522022966503130e+02,2.267734727588468786e+02,1.980652454796276629e+02
2.499207706429123732e+02,2.188408818537830598e+02,2.265110571775175572e+02,1.247172932295327143e+02,2.265110571775175572e+02,2.265358796834833583e+02,2.152094754907586207e+02,2.633616903537534881e+02,2.499207706429123732e+02,2.661518333495989168e+02,2.067537560997681680e+02,2.347285303311062989e+02,1.963614941889327952e+02,2.633616903537534881e+02,2.039722312415898386e+02
2.646874526595605062e+02,2.342823430507044975e+02,2.461215035496540793e+02,1.246614457535301455e+02,2.461215035496540793e+02,2.324289328851313599e+02,2.260161908371266577e+02,2.722491347972470521e+02,2.646874526595605062e+02,2.677957528078051723e+02,2.103815744480206718e+02,2.677957528078051723e+02,2.062663323261042763e+02,2.722491347972470521e+02,2.342823430507044975e+02
2.804400738477400523e+02,2.470676537407543094e+02,2.600248461262789306e+02,1.246056261956814240e+02,2.600248461262789306e+02,2.751424957877663360e+02,2.308815841978677099e+02,2.889696740824463745e+02,2.804400738477400523e+02,2.889696740824463745e+02,2.150059797756919124e+02,2.865413684839846269e+02,2.171671186646618708e+02,2.751424957877663360e+02,2.470676537407543094e+02
2.941794476922628405e+02,2.864883627897638689e+02,2.744864891000847251e+02,1.245498345420302115e+02,2.843329683961737828e+02,2.849765296313942144e+02,2.407691657416985151e+02,3.105851275033166417e+02,2.843329683961737828e+02,3.105851275033166417e+02,2.223302919807671856e+02,2.964021254511242205e+02,2.220640555699998515e+02,2.849765296313942144e+02,2.629021544595144633e+02
2.990391854836797734e+02,3.183352593453905115e+02,3.035471569910644121e+02,1.244940707786272043e+02,3.031283305412922573e+02,2.951213284902113969e+02,2.506528042334466591e+02,3.035471569910644121e+02,3.183352593453905115e+02,3.198613694140562416e+02,2.263790275610100480e+02,3.012589528757723656e+02,2.299568447765128951e+02,2.964966297899443362e+02,2.964966297899443362e+02
3.068942946319932616e+02,3.267302367764386304e+02,3.189254787244663021e+02,1.244383348915301042e+02,3.189254787244663021e+02,3.206773624147522241e+02,2.616422089189540543e+02,3.256400975915071854e+02,3.267302367764386304e+02,3.206773624147522241e+02,2.315466702620252022e+02,3.061146518324513295e+02,2.616422089189540543e+02,3.232801014397788890e+02,3.025673312738979348e+02
